state_abbr,date,handle,revenue,hold,taxes
RI,July 2020,6738626.0,351425.0,0.052000000000000005,179227.0
RI,August 2020,23116965.0,1423391.0,0.062,725929.0
RI,September 2020,31293150.0,2352788.0,0.075,1199922.0
RI,October 2020,34704413.0,4388841.0,0.126,2238309.0
RI,November 2020,35098445.0,6281321.0,0.179,3203474.0
RI,December 2020,22770472.0,2533090.0,0.111,1291876.0
RI,January 2021,39817327.0,3717199.0,0.09300000000000001,1895771.0
RI,February 2021,34110104.0,1555824.0,0.046,793470.0
RI,March 2021,38583919.0,3976140.0,0.10300000000000001,2027831.0
RI,April 2021,29040966.0,3168532.0,0.109,1615951.0
RI,May 2021,28252139.0,2772910.0,0.098,1414184.0
RI,June 2021,29468571.0,3666029.0,0.124,1869675.0
RI,July 2021,22095960.0,3263276.0,0.14800000000000002,1664271.0
RI,August 2021,24042834.0,1129859.0,0.047,576228.0
RI,September 2021,41203997.0,4012295.0,0.09699999999999999,2046270.0
RI,October 2021,60158844.0,3608570.0,0.06,1840371.0
RI,November 2021,52747831.0,6703144.0,0.127,3418603.0
RI,December 2021,54935498.0,1177717.0,0.021,600636.0
RI,January 2022,58614487.0,5228277.0,0.08900000000000001,2666421.0
RI,February 2022,42143261.0,3566393.0,0.085,1818860.0
RI,March 2022,45766958.0,3738223.0,0.08199999999999999,1906494.0
RI,April 2022,40186632.0,2632134.0,0.065,1342388.0
RI,May 2022,41103489.0,2336733.0,0.057,1191734.0
RI,June 2022,34229823.0,2352896.0,0.069,1199977.0
RI,July 2022,25208531.0,2872076.0,0.114,1464759.0
RI,August 2022,27744694.0,3000421.0,0.10800000000000001,1530215.0
RI,September 2022,41670257.0,6361823.0,0.153,3244530.0
RI,October 2022,55527937.0,6156914.0,0.111,3140026.0
RI,November 2022,61208319.0,4862856.0,0.079,2480057.0
RI,December 2022,59205426.0,6189316.0,0.105,3156551.0
RI,January 2023,62317384.0,5164799.0,0.083,2634047.0
RI,February 2023,43065996.0,3612113.0,0.084,1842178.0
RI,March 2023,41546643.0,3968567.0,0.096,2023969.0
RI,April 2023,37496094.0,3009679.0,0.08,1534936.0
RI,May 2023,30754497.0,3898405.0,0.127,1988187.0
RI,June 2023,23723659.0,1783530.0,0.075,909600.0
SD,September 2021,443365.0,71320.0,0.161,6419.0
SD,October 2021,815037.0,98037.0,0.12,8823.0
SD,November 2021,717775.0,74919.0,0.10400000000000001,6743.0
SD,December 2021,675312.0,10306.0,0.015,928.0
SD,January 2022,835252.0,82291.0,0.099,7406.0
SD,February 2022,685631.0,81367.0,0.11900000000000001,7323.0
SD,March 2022,975347.0,97643.0,0.1,8788.0
SD,April 2022,368517.0,86938.0,0.23600000000000002,7824.0
SD,May 2022,307995.0,25102.0,0.08199999999999999,2259.0
SD,June 2022,301217.0,27869.0,0.09300000000000001,2508.0
SD,July 2022,259180.0,16143.0,0.062,1453.0
SD,August 2022,266673.0,59053.0,0.221,5315.0
SD,September 2022,711577.0,211612.0,0.297,19045.0
SD,October 2022,862170.0,131749.0,0.153,11857.0
SD,November 2022,861660.0,75856.0,0.08800000000000001,6827.0
SD,December 2022,757610.0,151374.0,0.2,13624.0
SD,January 2023,910312.0,123365.0,0.136,11103.0
SD,February 2023,717137.0,82853.0,0.11599999999999999,7457.0
SD,March 2023,923904.0,161368.0,0.175,14523.0
SD,April 2023,493045.0,22503.0,0.046,2025.0
SD,May 2023,528562.0,22536.0,0.043,2028.0
SD,June 2023,417025.0,-9254.0,-0.022000000000000002,-833.0
TN,November 2020,131444523.0,13224908.0,0.10099999999999999,2363918.0
TN,December 2020,180900000.0,13900000.0,0.077,3080000.0
TN,January 2021,211300000.0,20900000.0,0.099,4300000.0
TN,February 2021,176300000.0,13000000.0,0.07400000000000001,2600000.0
TN,March 2021,205900000.0,18000000.0,0.087,3200000.0
TN,April 2021,172400000.0,15500000.0,0.09,2800000.0
TN,May 2021,160900000.0,15400000.0,0.096,2700000.0
TN,June 2021,174500000.0,18300000.0,0.105,3200000.0
TN,July 2021,144559000.0,15172000.0,0.105,2600000.0
TN,August 2021,144500000.0,13200000.0,0.091,2000000.0
TN,September 2021,257300000.0,25600000.0,0.099,3300000.0
TN,October 2021,375300000.0,23300000.0,0.062,3400000.0
TN,November 2021,365700000.0,36900000.0,0.10099999999999999,5900000.0
TN,December 2021,341800000.0,24600000.0,0.07200000000000001,3300000.0
TN,January 2022,386059756.0,36249453.0,0.094,5817504.0
TN,February 2022,313298305.0,20945018.0,0.067,3026574.0
TN,March 2022,370230004.0,26520468.0,0.07200000000000001,4550242.0
TN,April 2022,292796670.0,27142800.0,0.09300000000000001,4649129.0
TN,May 2022,261582468.0,27315928.0,0.10400000000000001,4766458.0
TN,June 2022,215774186.0,15855649.0,0.073,2559649.0
TN,July 2022,182769323.0,18174226.0,0.099,3668804.0
TN,August 2022,205863860.0,27200883.0,0.132,4875847.0
TN,September 2022,336933437.0,46285200.0,0.13699999999999998,8716963.0
TN,October 2022,405337575.0,37295159.0,0.092,6989818.0
TN,November 2022,439456908.0,47248222.0,0.10800000000000001,9030021.0
TN,December 2022,440445414.0,49176885.0,0.11199999999999999,9401952.0
TN,January 2023,410773606.0,41392586.0,0.10099999999999999,7269600.0
TN,February 2023,327326201.0,33943931.0,0.10400000000000001,6380150.0
TN,March 2023,392667304.0,45506700.0,0.11599999999999999,8752898.0
TN,April 2023,318416216.0,34257592.0,0.10800000000000001,6435653.0
TN,May 2023,279794996.0,37097192.0,0.133,7145077.0
TN,June 2023,230337515.0,25526655.0,0.111,4635761.0
TN,July 2023,214114055.0,22181055.0,0.10400000000000001,3951411.0
VA,January 2021,58896564.0,3586077.0,0.061,39710.0
VA,February 2021,265778306.0,12238780.0,0.046,300594.0
VA,March 2021,304066245.0,26573877.0,0.087,1183488.0
VA,April 2021,236432524.0,19442317.0,0.08199999999999999,1652147.0
VA,May 2021,226963573.0,23173549.0,0.102,2381116.0
VA,June 2021,234943435.0,22006296.0,0.094,2273995.0
VA,July 2021,161901955.0,19965556.0,0.12300000000000001,1864433.0
VA,August 2021,182418252.0,17967427.0,0.098,1378540.0
VA,September 2021,293851531.0,30929243.0,0.105,1557499.0
VA,October 2021,427320306.0,30160385.0,0.071,1746204.0
VA,November 2021,402621132.0,48337037.0,0.12,4233167.0
VA,December 2021,426596891.0,31515015.0,0.07400000000000001,1729130.0
VA,January 2022,485544417.0,39050067.0,0.08,2876609.0
VA,February 2022,401889135.0,27498133.0,0.068,1406280.0
VA,March 2022,469484017.0,33700016.0,0.07200000000000001,2116289.0
VA,April 2022,399478366.0,36275264.0,0.091,3040327.0
VA,May 2022,351452931.0,42537524.0,0.121,3896270.0
VA,June 2022,295235271.0,25965182.0,0.08800000000000001,1871961.0
VA,July 2022,266001583.0,26024408.0,0.098,3060304.0
VA,August 2022,284671331.0,36978897.0,0.13,4474132.0
VA,September 2022,411273323.0,53821382.0,0.131,7257403.0
VA,October 2022,528029938.0,51164199.0,0.09699999999999999,6956643.0
VA,November 2022,518818987.0,57531255.0,0.111,7782639.0
VA,December 2022,503075150.0,50687278.0,0.10099999999999999,7026829.0
VA,January 2023,510982033.0,49393812.0,0.09699999999999999,6368899.0
VA,February 2023,433807108.0,39766908.0,0.092,4682125.0
VA,March 2023,511614541.0,55258910.0,0.10800000000000001,7413213.0
VA,April 2023,425982859.0,45121878.0,0.106,5799965.0
VA,May 2023,403719160.0,48144550.0,0.11900000000000001,6285305.0
VA,June 2023,325455052.0,32668024.0,0.1,3939701.0
WV,August 2018,305192.0,196945.0,0.645,19695.0
WV,September 2018,7333626.0,1967318.0,0.268,196732.0
WV,October 2018,11147951.0,854974.0,0.077,85497.0
WV,November 2018,13826231.0,1207363.0,0.087,120736.0
WV,December 2018,15183234.0,2396963.0,0.158,239696.0
WV,January 2019,19740035.0,1400944.0,0.071,140094.0
WV,February 2019,16845338.0,228286.0,0.013999999999999999,22829.0
WV,March 2019,15088168.0,1818636.0,0.121,183773.0
WV,April 2019,10978040.0,699185.0,0.064,69918.0
WV,May 2019,9429073.0,719098.0,0.076,71910.0
WV,June 2019,7925849.0,425216.0,0.054000000000000006,42522.0
WV,July 2019,6944761.0,694934.0,0.1,69493.0
WV,August 2019,11563468.0,1536864.0,0.133,153686.0
WV,September 2019,27508921.0,4119457.0,0.15,411946.0
WV,October 2019,32833393.0,3197821.0,0.09699999999999999,319782.0
WV,November 2019,35268743.0,1884367.0,0.053,188437.0
WV,December 2019,34159637.0,2709585.0,0.079,270959.0
WV,January 2020,39140547.0,3035253.0,0.078,303525.0
WV,February 2020,40914714.0,-397120.0,-0.01,-39712.0
WV,March 2020,14901577.0,1118217.0,0.075,111822.0
WV,April 2020,2465138.0,129540.0,0.053,12954.0
WV,May 2020,5466523.0,576709.0,0.105,57671.0
WV,June 2020,6147910.0,541070.0,0.08800000000000001,54107.0
WV,July 2020,15072228.0,1522249.0,0.10099999999999999,152225.0
WV,August 2020,45185356.0,2294328.0,0.051,229433.0
WV,September 2020,67610819.0,4129595.0,0.061,412960.0
WV,October 2020,49997860.0,3950324.0,0.079,395032.0
WV,November 2020,52271787.0,4886566.0,0.09300000000000001,488657.0
WV,December 2020,61566896.0,5499992.0,0.08900000000000001,549999.0
WV,January 2021,57103775.0,4891256.0,0.086,489126.0
WV,February 2021,38015260.0,1024272.0,0.027000000000000003,102427.0
WV,March 2021,45917290.0,4311297.0,0.094,431130.0
WV,April 2021,28995033.0,2241951.0,0.077,224195.0
WV,May 2021,28264642.0,2928370.0,0.10400000000000001,292837.0
WV,June 2021,28054400.0,3318278.0,0.11800000000000001,331828.0
WV,July 2021,21290275.0,2295743.0,0.10800000000000001,229574.0
WV,August 2021,26131251.0,2685271.0,0.10300000000000001,268527.0
WV,September 2021,52193627.0,6128575.0,0.11699999999999999,612858.0
WV,October 2021,68074615.0,3160579.0,0.046,316058.0
WV,November 2021,88190136.0,6983136.0,0.079,698314.0
WV,December 2021,64710557.0,5159229.0,0.08,515923.0
WV,January 2022,65125042.0,4528101.0,0.07,452810.0
WV,February 2022,48476816.0,1904490.0,0.039,190449.0
WV,March 2022,55672438.0,3117541.0,0.055999999999999994,311754.0
WV,April 2022,38655331.0,3067780.0,0.079,306778.0
WV,May 2022,40439679.0,3748227.0,0.09300000000000001,374823.0
WV,June 2022,30145409.0,2066930.0,0.069,206693.0
WV,July 2022,25769135.0,2706044.0,0.105,270604.0
WV,August 2022,28553358.0,3455974.0,0.121,345597.0
WV,September 2022,49859709.0,7217919.0,0.145,721792.0
WV,October 2022,56968266.0,5427011.0,0.095,542701.0
WV,November 2022,72947153.0,5521747.0,0.076,552175.0
WV,December 2022,58705514.0,8060617.0,0.13699999999999998,806062.0
WV,January 2023,49384637.0,4019360.0,0.081,401936.0
WV,February 2023,39740983.0,2726640.0,0.069,272664.0
WV,March 2023,45538667.0,4469377.0,0.098,446938.0
WV,April 2023,40827987.0,3107176.0,0.076,310718.0
WV,May 2023,35140816.0,3849531.0,0.11,384953.0
WV,June 2023,23695286.0,2053727.0,0.087,205373.0
WV,July 2023,22301062.0,2719702.0,0.122,271970.0
WY,September 2021,6242469.0,954416.0,0.153,-12398.0
WY,October 2021,10847657.0,881200.0,0.081,16021.0
WY,November 2021,10973008.0,1363696.0,0.124,86499.0
WY,December 2021,12285012.0,813504.0,0.066,21792.0
WY,January 2022,13977632.0,1098460.0,0.079,46565.0
WY,February 2022,10301603.0,722631.0,0.07,18824.0
WY,March 2022,12704938.0,1104236.0,0.087,44806.0
WY,April 2022,9995920.0,1007796.0,0.10099999999999999,51187.0
WY,May 2022,9340833.0,1011714.0,0.10800000000000001,53163.0
WY,June 2022,7322852.0,673269.0,0.092,38036.0
WY,July 2022,7246352.0,680740.0,0.094,38365.0
WY,August 2022,10990904.0,1237815.0,0.113,85672.0
WY,September 2022,13575173.0,1932519.0,0.142,115550.0
WY,October 2022,17275317.0,2039620.0,0.11800000000000001,115893.0
WY,November 2022,16702867.0,1478158.0,0.08800000000000001,100009.0
WY,December 2022,15087739.0,1803272.0,0.12,135101.0
WY,January 2023,14339351.0,1587273.0,0.111,94081.0
WY,February 2023,11591163.0,1106141.0,0.095,54296.0
WY,March 2023,14777639.0,1837412.0,0.124,130677.0
WY,April 2023,12623675.0,1264212.0,0.1,82848.0
WY,May 2023,12778371.0,1306929.0,0.102,81448.0
WY,June 2023,9483450.0,775389.0,0.08199999999999999,37705.0
